date,BTC,ETH,SOL,VT,SUSA,SUSC,EEM,IWDA.AS,SPYG,LQD,AGGG.L
2025-07-18,-0.010485464145529533,0.020087534520959682,0.007670890391499485,-0.0008462840436989083,-0.00039086929330833797,0.0012147599869380965,-0.0022362268753811643,-0.003413468571707212,0.0005142974696563662,0.0018503099269127077,0.0024027459954232278
2025-07-19,-0.011398322630917224,0.03291309483098015,0.005966248082277303,,,,,,,,
2025-07-20,-0.01644109442744668,0.08012885909126166,0.031422239899994375,,,,,,,,
2025-07-21,-0.01546778673486171,0.08160884196369289,0.1127336780498891,0.001615633174334441,-0.001407129455910039,0.0046805268313920845,0.004269160398455041,-0.002194372653240406,0.0034972227936638234,0.005735960773429527,0.008924485125857862
2025-07-22,0.006310947535873135,0.07726085344721034,0.1693846241263708,0.004385290044622181,0.0014071294559099279,0.006857516055295498,0.004879040455377126,-0.0088262544497002,-0.0025714873482823863,0.008141363678416225,0.009267734553775497
2025-07-23,-0.0038839244430184383,0.0432701011848482,0.07670890391499507,0.015925527004154505,0.009068167604753041,0.005115924676172723,0.015043708070745954,-0.0004876383673868556,0.006788726599465056,0.006568600240540512,0.00938215102974782
2025-07-24,-0.007349902564429911,0.06576009333950195,0.039604522984260315,0.01323280504693014,,0.0038097311418308077,0.00955478755844652,0.0017554981225922361,0.008743056984159558,0.00508835229901039,0.007665903890159864
2025-07-25,-0.013753410328799287,0.07071444377070879,0.06148076595261065,0.015386982612709543,0.014931207004377889,0.006857516055295498,0.006505387273835872,0.00385234310235516,0.013783172186792925,0.008326394671107629,0.0062929061784893214
2025-07-26,-0.010933341627981874,0.07566304669561474,0.050855162225126094,,,,,,,,
2025-07-27,0.0016083178109103091,0.11326898042111955,0.07227683391101758,,,,,,,,
2025-07-28,-0.010086885045645921,0.09187101446359947,0.04057048695948606,0.010309278350515427,0.014305816135084415,0.005115924676172723,-0.0002032933523076208,0.012386014531623246,0.017383254474387932,0.006291053751503517,0.0027459954233406414
2025-07-29,-0.011237180638915434,0.09012952005448627,0.031081311438149628,0.008462840436990415,0.013602251407129451,0.010340698813540827,0.00020329335230728773,0.016579704491149316,0.012857436741411155,0.012952169488389398,0.0036613272311210032
2025-07-30,-0.012102752920614801,0.09502639542268576,0.010057389624410051,0.004923834436067143,0.012742338961851285,0.007728311744856775,-0.007115267330758401,0.0210659774711075,0.015737502571487205,0.00915903413821817,-0.00045766590389029194
2025-07-31,-0.029449579366581213,0.06273403127218158,-0.02159213591681386,-0.0003846745653176553,0.005315822388993086,,-0.012807481195365011,0.023406641634563963,0.013783172186792703,0.009436580627255164,-0.00011441647597254523
2025-08-01,-0.050513738612430026,0.0019024245855325805,-0.07574293993976966,-0.012078781350977064,-0.008442776735459567,0.0122999891150537,-0.0201260418784307,-0.006875700980152999,-0.00473153672083948,0.014247386437228338,0.006750572082379724
2025-08-02,-0.05643281431135405,-0.024993031148610623,-0.0996079322688792,,,,,,,,
2025-08-03,-0.04240633454033327,0.005040563025716871,-0.07937951019944345,,,,,,,,
2025-08-04,-0.0353962386843234,0.0692861884549838,-0.03647934541735376,0.0017695030004618584,0.009302689180738177,0.01333188200718416,-0.009961374263061762,0.004973911347345039,0.014194610162517884,0.016005180867795454,0.008466819221967903
2025-08-05,-0.04326805014584523,0.037876066521637775,-0.06773112108642587,-0.00023080473919057098,0.0035959974984365317,0.013823881571786156,-0.007115267330758512,0.0025844833471500017,0.006994445587327647,0.016745304838560626,0.010869565217391353
2025-08-06,-0.03558924017526399,0.05863318552662955,-0.04460480709131254,0.006308662871211235,0.008833646028768127,0.013606182649395837,-0.002439520227688896,0.004730092163651722,0.018411849413700887,0.01646775834952363,0.010983981693363898
2025-08-07,-0.014740887114333301,0.12400532219083438,-0.003295641797829929,0.008155100784736247,0.00898999374609133,0.012299989115053922,0.005895507216913565,0.00692446481689224,0.014811767126105657,0.015450087889721686,0.01235697940503444
2025-08-08,-0.021713925342630058,0.15266238860614334,0.00482981987612896,0.014079089090629493,0.015009380863039379,0.010340698813540827,0.00508233380768397,0.009752767347735336,0.02170335321950212,0.012212045517624226,0.00995423340961099
2025-08-09,-0.023317631910272918,0.22492578532489205,0.02255809989203894,,,,,,,,
2025-08-10,0.0002991439268795748,0.2218939757512708,0.03812716631626745,,,,,,,,
2025-08-11,-0.004794435386378804,0.2140112708598556,-0.006250355133815,0.01138636713340535,0.011100687929956221,0.010993795580711785,0.002236226875380609,0.015848246940069588,0.0201604608105328,0.01378480895550016,0.009382151029748265
2025-08-12,0.007038350201121535,0.31901821097371386,0.08943689982385306,0.023465148484382414,0.022279549718574154,0.01273538695983456,0.014433828013823424,0.016092066123763127,0.03157786463690604,0.014709963918956515,0.009610983981693355
2025-08-13,0.03430714686533154,0.3654523143770998,0.14563327461787567,0.028619787659640128,0.028455284552845406,0.01643626864047021,0.02663142915226624,0.017311162042229933,0.02993211273400531,0.020075862707003678,0.014645308924485123
2025-08-14,-0.007410687134773664,0.3077272348459814,0.09443718393090483,0.026157870441606557,0.025484677923702126,0.01360618264939606,0.014027241309208849,0.022675184083484234,0.03126928615511204,0.016560273845869444,0.010297482837528626
2025-08-15,-0.015399288812142697,0.27668207956272983,0.056082731973407185,,0.021419637273295544,0.012299989115054144,0.01524700142305302,0.019895645389379935,0.028286360831104584,0.015265056897030505,0.011212814645308766
2025-08-16,-0.015242338859475235,0.2716731278216664,0.0780157963520649,,,,,,,,
2025-08-17,-0.014966334989719887,0.28613960118053794,0.08614125802602368,,,,,,,,
2025-08-18,-0.02504265609624401,0.24013081324340413,0.039945451446104396,0.026696414833051296,0.021888680425265594,0.01055839773593159,0.021142508639966806,0.021602379675233596,0.029212096276486132,0.013414746970117797,0.006636155606407401
2025-08-19,-0.053804824852823785,0.17131017279877692,0.001193249616454839,0.022003385136174947,0.018761726078799112,0.012953085882225324,0.012807481195364456,0.02145608816501765,0.016457519029006162,0.01498751040799351,0.008924485125858084
2025-08-20,-0.04190102611900426,0.24617718987174442,0.06801522813796179,0.020695491614094452,0.01704190118824256,0.012735386959835004,0.011384427729212776,0.01575071926659266,0.011931701296029384,0.015450087889721686,
2025-08-21,-0.05695631618339303,0.21399690209410416,0.024319563611568285,0.017002615787044206,0.013367729831144315,0.009687602046370314,0.009148200853831723,0.019651826205686618,0.0076116025509151974,0.011564437043204867,0.0052631578947368585
2025-08-22,-0.019828429890950794,0.38837911701060723,0.13995113358713485,0.03438990613940618,0.02931519699812357,0.016653967562860972,0.029274242732262312,0.025064612083679494,0.023863402592059213,0.019520769728929688,0.01212814645308935
2025-08-23,-0.0326125568849257,0.372714288588039,0.15949769873288155,,,,,,,,
2025-08-24,-0.048591520896184126,0.3736166470772495,0.17040740951190303,,,,,,,,
2025-08-25,-0.07668036429492531,0.25784750141532364,0.06375362236490623,0.027619633789814024,0.024312070043777334,0.014476978338957558,0.023378735515348303,0.024089335348905783,0.0221147911952273,0.016837820334906217,
2025-08-26,-0.06276053000456339,0.3223977446785278,0.11296096369111774,0.030312355747038167,0.02829893683552198,0.014912376183737974,0.020735921935352453,0.02199249036914286,0.02797778234931081,0.017577944305671167,0.010297482837528849
