date,BTC,ETH,SOL,VT,SUSA,SUSC,EEM,IWDA.AS,SPYG,LQD,AGGG.L
2024-10-05,-0.0006350792048609467,3.3133565547500286e-05,-0.0044085302847659685,,,,,,,,
2024-10-06,0.012166687339549825,0.01043609541744938,0.026915521072227513,,,,,,,,
2024-10-07,-0.009768487117082295,-0.007470949195620134,-0.017492354286597008,-0.0060428215773413825,-0.00755417391230233,-0.003835504382406832,0.008268890536846622,0.0030788201660334816,-0.010557709862444184,-0.005124297633610731,-0.0005673759017452886
2024-10-08,-0.001258985883258964,0.0073233876498911095,-0.0037586179141381507,0.001682227665613686,0.009642467700495504,0.0021326516933606776,-0.02501466613323622,-0.0005124788714631814,0.015014206247399145,0.001980911866920629,0.00011350093650444235
2024-10-09,-0.025164102472084574,-0.029460507435009598,-0.029654343765044135,0.003942131337097836,0.007316294690683977,-0.001705757343227847,-0.005427127181561837,0.0073035897578238975,0.0069461357128567805,-0.0019809118669207332,-0.0020449904877277076
2024-10-10,-0.0049438362070547155,0.00658957397939919,-0.0018694282119632653,-0.0015917567135822512,-0.0031527446673877794,-0.0008539710168848731,0.0019571605681979885,0.0021857932199802256,-0.0008357710473961578,-0.0010821535910412515,0.0005684725296631304
2024-10-11,0.03647393497103336,0.02257984546093454,0.04578697853788213,0.0068516310820143055,0.005469475804535476,-0.0004272591391637224,0.00714366064240079,0.0036492691283818894,0.002147715895361493,-0.00018047283932759442,0.00034092846514675445
2024-10-12,0.010639510251775633,0.015065723164782123,0.00609987841150006,,,,,,,,
2024-10-13,-0.0054298709882673575,-0.0032851514132748966,0.009114469300323988,,,,,,,,
2024-10-14,0.049972793598043366,0.0632302583424732,0.06443695189265129,0.0049838129572145696,0.008886021939405783,0.00042725913916365194,-0.004106781952653359,0.008011934722286552,0.009608044970298896,9.02404909694893e-05,-0.004327039317961146
2024-10-15,0.014888094274947649,-0.008446444644128389,-0.017935402625885954,-0.01032740085798794,-0.008225083382629015,0.0038371396472939444,-0.021454413095709307,-0.0024119402678166907,-0.011636322227118974,0.004860933146906003,0.0035313586849048764
2024-10-16,0.008195788438700002,0.0014988971921738952,-0.003107200842748604,0.004927146800347836,0.004449945538445808,0.002549937633272705,0.007715237212405364,,0.0019090806418627082,0.003138030996647456,0.0027254161771274065
2024-10-17,-0.0030532402728736447,-0.0021589708220224194,-0.024945497260099866,-0.0004999583472193385,-0.001975309284254698,-0.005106394074574028,-0.0015382927986743334,0.008516232213877149,0.0015484488830327734,-0.007457692141163903,-0.004090914796220126
2024-10-18,0.015074889882515903,0.014130510384606996,0.029344521044415678,0.004905434904272382,0.002715045478756358,-0.0012806832059925708,0.0098479841743918,-0.0010980236679162146,0.005459954216715373,-0.001173126516348068,0.0011380449617945545
2024-10-19,-0.0009120561048133566,0.002264672656677977,0.030450816021666736,,,,,,,,
2024-10-20,0.009479422897582567,0.036432111964311606,0.04684725985732853,,,,,,,,
2024-10-21,-0.024476106574819433,-0.029890039592703786,-0.007436316127159364,-0.00515550784351573,-0.003704165242880856,-0.00858006121647366,-0.006993035490970637,-0.004103288383338391,0.0040165440884932044,-0.010255569307274616,-0.0069623062726495944
2024-10-22,0.0005036881194901219,-0.016840504001651633,0.008093326752555245,-0.0024206013238179057,-0.0040490903563007935,0.0008613264959720906,-0.002195390563435726,0.0014530880672783437,0.0002357656500372133,-9.122839033836826e-05,-0.0006874427401798019
2024-10-23,-0.011628181199512783,-0.038466430458026155,0.018750734201773624,-0.00872928155130513,-0.007480088068275405,-0.0034497662500747347,-0.00595174246715299,-0.0036618134268341356,-0.015202193008116701,-0.0033813146221277996,-0.0034443202822444776
2024-10-24,0.023090275869862457,0.0047666889438686575,0.03693045926540942,0.002609978328573476,0.003414535901319751,0.0025884397541026064,-0.0015488442082904799,-0.0010558866657148103,0.00584692316625953,0.0030163178117976084,0.0021827798890040897
2024-10-25,-0.02363996731306814,-0.039433680631710405,-0.07302684637515602,-0.0016830770614531334,-0.00033261267560928887,-0.0021565675815512606,-0.0008861320916577988,0.0034150294338623796,0.00510296010332676,-0.0023757321115577133,0.001261540393240433
2024-10-26,0.0067085118776823915,0.017691438938198155,0.03615498486546945,,,,,,,,
2024-10-27,0.013791850315566553,0.010112080516111451,0.03330760212830013,,,,,,,,
2024-10-28,0.028744173719879956,0.024050781081881453,0.009925639799969998,0.00520834510713826,0.0016619581688139637,-0.0008639309392639073,0.004422828970002267,-0.000702141560518183,0.0014194466542260709,-0.0008236855817365045,-0.0034443202822444776
