date,open,high,low,close,volume
2024-09-18,113.44,114.07,113.215,113.25,35015472.0
2024-09-19,113.3,113.555,113.14,113.35,31099065.0
2024-09-20,113.18,113.5,112.99,113.45,29958880.0
2024-09-23,113.1,113.52,112.955,113.29,22635557.0
2024-09-24,113.0,113.565,112.9,113.48,24719872.0
2024-09-25,113.16,113.2,112.78,112.81,32881289.0
2024-09-26,113.01,113.09,112.515,112.81,20877082.0
2024-09-27,113.13,113.35,113.05,113.26,25231961.0
2024-09-30,113.2,113.32,112.825,112.98,22731245.0
2024-10-01,113.1,113.29,112.87,113.11,36591428.0
2024-10-02,112.44,112.88,112.385,112.86,29446703.0
2024-10-03,112.58,112.63,112.13,112.13,24163168.0
2024-10-04,111.55,111.64,111.39,111.52,33856635.0
2024-10-07,111.12,111.325,110.88,110.95,27106315.0
2024-10-08,110.82,111.17,110.665,111.17,27315986.0
2024-10-09,110.93,111.066,110.75,110.95,29951942.0
2024-10-10,110.73,110.89,110.5,110.83,25932549.0
2024-10-11,110.67,111.02,110.57,110.81,20078969.0
2024-10-14,110.5,110.8365,110.37,110.82,4335426.0
2024-10-15,111.05,111.47,111.05,111.36,28275244.0
2024-10-16,111.67,111.79,111.49,111.71,20474307.0
2024-10-17,111.28,111.315,110.83,110.88,31367343.0
2024-10-18,111.06,111.15,110.73,110.75,27372431.0
2024-10-21,110.21,110.28,109.58,109.62,28320420.0
2024-10-22,109.72,109.74,109.35,109.61,26001166.0
2024-10-23,109.24,109.46,109.08,109.24,25425832.0
2024-10-24,109.41,109.77,109.265,109.57,21021139.0
2024-10-25,109.88,109.94,109.245,109.31,16041032.0
2024-10-28,109.43,109.49,108.9701,109.22,20935192.0
2024-10-29,108.74,109.375,108.66,109.35,24075751.0
2024-10-30,109.68,109.95,109.16,109.21,25259113.0
2024-10-31,109.03,109.315,108.72,108.99,29424395.0
2024-11-01,108.9,109.07,107.96,108.01,25142224.0
2024-11-04,108.9,109.08,108.52,108.81,24713536.0
2024-11-05,108.76,109.35,108.5,109.33,23732497.0
2024-11-06,108.07,108.65,107.905,108.19,38097908.0
2024-11-07,108.83,109.59,108.72,109.47,24596653.0
2024-11-08,109.71,110.08,109.59,109.85,21113584.0
2024-11-11,109.65,109.73,109.455,109.64,7971121.0
2024-11-12,109.17,109.4,108.56,108.65,36203321.0
2024-11-13,109.24,109.25,108.17,108.24,22942486.0
2024-11-14,108.53,108.715,108.1,108.21,26889138.0
2024-11-15,107.91,108.52,107.6,108.26,27296423.0
2024-11-18,108.13,108.635,108.035,108.46,19399072.0
2024-11-19,108.72,108.905,108.61,108.69,21473203.0
2024-11-20,108.31,108.5999,108.27,108.43,24792234.0
2024-11-21,108.47,108.75,108.205,108.3,22507415.0
2024-11-22,108.48,108.59,108.22,108.4,13812969.0
2024-11-25,109.56,109.81,109.4201,109.75,21678022.0
2024-11-26,109.49,109.515,109.11,109.47,25005440.0
2024-11-27,109.79,109.98,109.555,109.87,23583976.0
2024-11-29,110.34,110.57,110.29,110.55,11838080.0
2024-12-02,110.35,110.43,109.81,110.34,33409424.0
2024-12-03,110.46,110.54,109.89,109.95,27394750.0
2024-12-04,109.75,110.59,109.7,110.48,22704098.0
2024-12-05,110.21,110.54,110.17,110.45,16792679.0
2024-12-06,110.92,110.93,110.435,110.7,16668798.0
2024-12-09,110.54,110.6,110.33,110.42,21149331.0
2024-12-10,110.17,110.4,110.105,110.25,19497647.0
2024-12-11,110.45,110.59,109.93,109.95,24516499.0
2024-12-12,109.69,109.72,109.25,109.33,24747647.0
2024-12-13,109.18,109.19,108.65,108.72,13195029.0
2024-12-16,109.03,109.06,108.7,108.86,18893014.0
2024-12-17,108.84,109.02,108.75,108.87,29945779.0
2024-12-18,108.36,108.59,107.05,107.14,36753889.0
2024-12-19,106.86,106.995,106.33,106.56,40480347.0
2024-12-20,107.09,107.47,106.81,106.98,27608255.0
2024-12-23,107.01,107.08,106.55,106.67,13091761.0
2024-12-24,106.46,107.01,106.418,107.0,6215326.0
2024-12-26,106.5,107.14,106.5,107.1,12454764.0
2024-12-27,106.91,107.035,106.61,106.65,13908392.0
2024-12-30,107.03,107.18,106.965,107.11,9141366.0
2024-12-31,107.29,107.385,106.665,106.84,10768679.0
2025-01-02,107.12,107.31,106.615,106.85,19098639.0
2025-01-03,107.0,107.06,106.535,106.6,22610546.0
2025-01-06,106.52,106.59,106.27,106.33,24302201.0
2025-01-07,106.19,106.31,105.67,105.84,25115671.0
2025-01-08,105.71,106.11,105.625,106.01,30143773.0
2025-01-10,105.35,105.735,105.2242,105.4,24613503.0
2025-01-13,105.35,105.37,105.03,105.1,18873295.0
2025-01-14,105.2,105.28,104.9412,105.22,27585227.0
2025-01-15,106.42,106.64,106.2249,106.48,32123637.0
2025-01-16,106.43,106.905,106.205,106.69,24583448.0
2025-01-17,106.98,107.01,106.71,106.78,18912033.0
2025-01-21,107.23,107.42,107.115,107.4,20670588.0
2025-01-22,107.4,107.51,107.05,107.06,18418873.0
2025-01-23,106.59,106.92,106.57,106.91,18118253.0
2025-01-24,106.87,107.24,106.76,107.12,13020323.0
2025-01-27,107.65,107.89,107.505,107.86,18954317.0
2025-01-28,107.58,107.77,107.475,107.71,22253058.0
2025-01-29,107.89,107.92,107.23,107.57,24969094.0
2025-01-30,107.86,108.005,107.66,107.81,22709263.0
2025-01-31,107.9,108.02,107.24,107.46,28454647.0
2025-02-03,107.36,107.68,107.015,107.24,21155028.0
2025-02-04,106.98,107.5667,106.94,107.45,25086180.0
2025-02-05,108.04,108.425,107.77,108.2,30119235.0
2025-02-06,108.13,108.285,107.89,108.0,22557697.0
2025-02-07,107.64,107.715,107.4005,107.53,23910969.0
2025-02-10,107.63,107.845,107.45,107.56,15302274.0
2025-02-11,107.23,107.4,107.2,107.32,19478771.0
2025-02-12,106.57,106.87,106.36,106.74,31480571.0
2025-02-13,107.32,107.76,107.28,107.57,20735519.0
2025-02-14,108.13,108.345,107.99,107.99,14409430.0
2025-02-18,107.85,107.96,107.4728,107.55,17639982.0
2025-02-19,107.51,107.77,107.4,107.61,26007435.0
2025-02-20,107.78,107.945,107.71,107.87,23814790.0
2025-02-21,108.02,108.58,107.985,108.25,30130768.0
2025-02-24,108.31,108.675,108.18,108.53,23399527.0
2025-02-25,109.21,109.4,109.06,109.36,26835200.0
2025-02-26,109.4,109.64,109.185,109.59,22983146.0
2025-02-27,109.28,109.45,109.065,109.13,27258151.0
2025-02-28,109.51,109.66,109.15,109.61,29596094.0
2025-03-03,108.94,109.54,108.87,109.54,42545338.0
2025-03-04,109.36,109.545,109.05,109.18,46053345.0
2025-03-05,109.33,109.45,108.73,108.83,45483508.0
2025-03-06,108.69,108.84,108.29,108.49,40519993.0
