date,BTC,ETH,SOL,VT,SUSA,SUSC,EEM,IWDA.AS,SPYG,LQD,AGGG.L
2024-10-05,-0.0006348775847465626,3.3134114470145803e-05,-0.004398826979472137,,,,,,,,
2024-10-06,0.011598353441279574,0.010524223108559827,0.02276218405250674,,,,,,,,
2024-10-07,0.001764676229342399,0.0030027791238511625,0.0050272308336825056,-0.0060246004518450524,-0.0075257128522452366,-0.0038281582305401685,0.008303172237598577,0.003083564600678379,-0.010502172863351089,-0.005111190817790434,-0.0005672149744752053
2024-10-08,0.0005042622318216505,0.010375119593444504,0.0012568077084207374,-0.00435110032633268,0.0020904757922901585,-0.0017014036580180747,-0.01660634447519682,0.0025696371672321305,0.004466441332689364,-0.0031384505021520015,-0.00045377197958029747
2024-10-09,-0.024358394355613044,-0.018956855241195614,-0.027998882837592443,-0.0004183750313783152,0.009448950581151916,-0.0034028073160359273,-0.02192889078134974,0.00991879946551566,0.011467889908256979,-0.005111190817790545,-0.002495745887691525
2024-10-10,-0.029169903194858016,-0.012470852333676952,-0.029814271749755705,-0.0020082001506152025,0.006271427376870697,-0.004253509145044854,-0.020012774111134557,0.01212868742933515,0.010622887493964228,-0.006187230989956993,-0.0019285309132159867
2024-10-11,0.006893784915649848,0.010081054327522487,0.015640273704790042,0.004853150363986147,0.011790283468517293,-0.004678860059549428,-0.01298701298701288,0.015828964950149294,0.012795750845002285,-0.006366571018651346,-0.001588201928530708
2024-10-12,0.017663834090478225,0.02541386579855298,0.02185448959642522,0.004853150363986147,0.011790283468517293,-0.004678860059549428,-0.01298701298701288,0.015828964950149294,0.012795750845002285,-0.006366571018651346,-0.001588201928530708
2024-10-13,0.012153025790814675,0.022050753179839733,0.03121072475911202,0.004853150363986147,0.011790283468517293,-0.004678860059549428,-0.01298701298701288,0.015828964950149294,0.012795750845002285,-0.006366571018651346,-0.001588201928530708
2024-10-14,0.06401827262081516,0.08876215090104078,0.09984639016897101,0.00987365074052371,0.0208211388912114,-0.004253509145044965,-0.01703214817968901,0.024000411141946953,0.022573635924673763,-0.006276901004304114,-0.005899035734543312
2024-10-15,0.07997798704508274,0.07960471001437197,0.08029604803798374,-0.0005020500376538006,0.0124592357220501,-0.0004253509145046852,-0.03789652969980828,0.02153355946140434,0.010743602124577256,-0.001434720229555153,-0.002382302892796173
2024-10-16,0.08886562901277806,0.08122413985909716,0.0769445608155288,0.004434775332608165,0.016974663433397152,0.0021267545725220938,-0.03044496487119419,0.02153355946140434,0.012675036214388813,0.0017037302725968484,0.0003403289846852786
2024-10-17,0.08554613081409412,0.07889232655326506,0.0504119536377603,0.0039327252949543645,0.01496780667279829,-0.002977456401531464,-0.031935277836916964,0.030270325829993006,0.014244326412360842,-0.0057388809182209455,-0.0037436188315370655
2024-10-18,0.1020345877829385,0.09424584684583937,0.08169250104733994,0.00886955066521633,0.017727234718621476,-0.004253509145044965,-0.02235469448584182,0.029139685476410992,0.019797199420569456,-0.006904591104734514,-0.002609188882586433
2024-10-19,0.10102992863183502,0.09672676366678679,0.11513755062142184,0.00886955066521633,0.017727234718621476,-0.004253509145044965,-0.02235469448584182,0.029139685476410992,0.019797199420569456,-0.006904591104734514,-0.002609188882586433
2024-10-20,0.1115166826083962,0.13741959800035608,0.16862170087976547,0.00886955066521633,0.017727234718621476,-0.004253509145044965,-0.02235469448584182,0.029139685476410992,0.019797199420569456,-0.006904591104734514,-0.002609188882586433
2024-10-21,0.08464132557028203,0.10392515003541214,0.15996369222175666,0.0036817002761275752,0.013964378292498969,-0.012760527435134228,-0.029167553757717513,0.0249254805221506,0.02390149686141907,-0.017037302725968373,-0.009529211571185359
2024-10-22,0.08518778413066896,0.08549015709712049,0.1693897500349113,0.0012551250941343906,0.009867045739609948,-0.011909825606125302,-0.03129657228017868,0.026415870079145254,0.02414292612264579,-0.017126972740315605,-0.010209869540555805
2024-10-23,0.07264210700763396,0.04452810808348162,0.1915235302332079,-0.007447075558530636,0.002341332887364711,-0.015312632922161118,-0.03704492229082379,0.022664199814986574,0.008691453404152227,-0.02044476327116218,-0.013613159387407703
2024-10-24,0.09769786816739523,0.04951893407553776,0.23634967183354316,-0.004853150363986147,0.005769713186720704,-0.012760527435134339,-0.03853523525654656,0.021584952204749097,0.01460647030420037,-0.017485652797704532,-0.011457742484401345
2024-10-25,0.07205264684523605,0.00893792737830501,0.14928082670018195,-0.006526650489498742,0.00543523705995419,-0.014887282007656766,-0.03938684266553105,0.025079658752184653,0.019797199420569234,-0.01981707317073167,-0.010209869540555694
2024-10-26,0.07926870219393489,0.026946318592794505,0.19159335288367596,-0.006526650489498742,0.00543523705995419,-0.014887282007656766,-0.03938684266553105,0.025079658752184653,0.019797199420569234,-0.01981707317073167,-0.010209869540555694
2024-10-27,0.09425693473307017,0.03738356465087045,0.23195084485407103,-0.006526650489498742,0.00543523705995419,-0.014887282007656766,-0.03938684266553105,0.025079658752184653,0.019797199420569234,-0.01981707317073167,-0.010209869540555694
2024-10-28,0.12616686135494337,0.06263590164138155,0.24423963133640592,-0.001338800100409987,0.007107617693786317,-0.01573798383666558,-0.035128805620608605,0.024360160345359594,0.02124577498792779,-0.020624103299856533,-0.013613159387407592
2024-10-29,0.1712597585049358,0.09253529818632167,0.25254852674207573,-0.0021755501631661733,0.00903085542269344,-0.014887282007656766,-0.03810943155205426,0.025490800698941607,0.028850796716561433,-0.019458393113342964,-0.01565513329551882
