date,open,high,low,close,volume
2024-12-13,90.7,91.01,89.9223,90.4,1644003.0
2024-12-16,90.74,91.49,90.6,91.38,1699992.0
2024-12-17,90.97,91.229,90.58,91.05,1659835.0
2024-12-18,91.06,91.4599,87.88,88.02,3173780.0
2024-12-19,89.11,89.19,88.085,88.17,2375042.0
2024-12-20,87.7,89.9899,87.28,89.14,2730298.0
2024-12-23,89.2,89.97,88.47,89.93,2322507.0
2024-12-24,90.17,91.12,90.11,91.12,943605.0
2024-12-26,90.89,91.23,90.41,91.0,1407118.0
2024-12-27,90.43,90.43,88.9,89.65,1384469.0
2024-12-30,88.41,89.34,88.01,88.67,1740181.0
2024-12-31,88.91,88.965,87.7352,87.9,2218142.0
2025-01-02,88.4,88.88,87.03,87.86,3257625.0
2025-01-03,88.39,89.5,88.35,89.37,2242835.0
2025-01-06,90.31,90.9117,89.96,90.36,2023843.0
2025-01-07,90.67,90.71,88.3312,88.65,2644291.0
2025-01-08,88.8,89.092,88.0107,88.76,2362222.0
2025-01-10,88.25,88.2587,86.91,87.53,2114718.0
2025-01-13,86.3,87.255,86.1312,87.24,1894732.0
2025-01-14,87.85,87.95,86.51,87.03,1836400.0
2025-01-15,88.41,89.26,88.0706,89.11,1918169.0
2025-01-16,89.51,89.5682,88.695,88.73,1447896.0
2025-01-17,89.93,90.2648,89.4456,89.89,1978285.0
2025-01-21,90.52,90.89,89.85,90.81,2592096.0
2025-01-22,91.76,92.1864,91.63,91.92,5132923.0
2025-01-23,91.7,92.37,91.5,92.37,2362836.0
2025-01-24,92.53,92.76,91.7101,92.02,1702110.0
2025-01-27,88.47,89.3999,88.02,88.68,3057673.0
2025-01-28,89.12,90.566,88.36,90.46,2734272.0
2025-01-29,90.21,90.2699,89.18,89.84,2197821.0
2025-01-30,90.33,90.8599,89.59,90.65,2091966.0
2025-01-31,91.11,91.79,90.055,90.2,2155398.0
2025-02-03,88.4,89.885,88.13,89.45,3422154.0
2025-02-04,89.74,90.489,89.65,90.43,1629411.0
2025-02-05,90.2,90.81,89.93,90.81,1373020.0
2025-02-06,91.03,91.54,90.82,91.54,1800930.0
2025-02-07,91.62,92.0,90.5,90.69,2018401.0
2025-02-10,91.12,91.675,91.12,91.45,1289523.0
2025-02-11,91.05,91.396,90.6953,91.17,1402270.0
2025-02-12,90.12,91.1701,90.0,90.96,2212346.0
2025-02-13,91.1,92.165,90.93,92.12,2005389.0
2025-02-14,92.15,92.41,91.9883,92.33,1309637.0
2025-02-18,92.62,92.73,91.8,92.36,2271854.0
2025-02-19,92.12,92.5473,91.779,92.39,1485855.0
2025-02-20,92.18,92.18,90.99,91.71,1309946.0
2025-02-21,91.79,91.87,89.4779,89.59,2074726.0
2025-02-24,90.0,90.22,88.48,88.64,1541951.0
2025-02-25,88.53,88.55,86.8,87.69,2222713.0
2025-02-26,88.34,89.25,87.81,88.31,1967423.0
2025-02-27,88.97,89.03,85.965,86.03,1948411.0
2025-02-28,85.88,87.68,85.41,87.59,2337036.0
2025-03-03,87.95,88.12,84.735,85.42,3080815.0
2025-03-04,84.46,86.07,83.15,84.6,7778706.0
2025-03-05,84.7,86.0668,84.05,85.77,2969899.0
2025-03-06,84.26,85.14,82.95,83.31,3318184.0
2025-03-07,83.12,83.89,81.545,83.63,3220823.0
2025-03-10,82.01,82.14,79.62,80.49,3594780.0
2025-03-11,80.26,81.5051,79.52,80.34,4670008.0
2025-03-12,81.91,82.21,80.55,81.58,12940326.0
2025-03-13,81.49,81.54,79.78,80.05,4149307.0
2025-03-14,81.03,82.2299,80.85,82.11,3000092.0
2025-03-17,82.03,82.8999,81.75,82.36,1959342.0
2025-03-18,81.85,81.89,80.58,80.96,2052119.0
2025-03-19,81.44,83.004,81.085,82.22,2485541.0
2025-03-20,81.565,82.959,81.4633,82.01,1921846.0
2025-03-21,81.32,82.375,81.045,82.26,1627765.0
2025-03-24,83.39,84.29,83.35,84.13,2724083.0
2025-03-25,84.39,84.5899,84.02,84.5,1896862.0
2025-03-26,84.3,84.34,82.4,82.68,1541060.0
2025-03-27,82.26,83.03,81.88,82.16,1867548.0
2025-03-28,81.81,82.05,79.9301,80.12,1922884.0
2025-03-31,78.75,80.49,78.0,80.37,2575842.0
2025-04-01,80.01,81.22,79.55,80.95,3768145.0
2025-04-02,79.82,82.2,79.7301,81.62,2171956.0
2025-04-03,78.02,78.6664,77.09,77.19,3876768.0
2025-04-04,74.79,75.24,72.4,72.45,10702430.0
2025-04-07,69.57,75.7,68.65,72.84,11279650.0
2025-04-08,75.72,76.41,70.68,71.83,7073356.0
2025-04-09,71.76,80.38,71.55,79.99,6837395.0
2025-04-10,77.99,78.23,74.45,76.88,6153422.0
2025-04-11,76.64,78.57,76.13,78.29,4213115.0
2025-04-14,79.98,80.02,78.04,78.76,2700718.0
2025-04-15,78.89,79.535,78.57,78.8,2087073.0
2025-04-16,77.32,77.89,75.4717,76.55,2418477.0
2025-04-17,77.19,77.2705,76.11,76.58,2407337.0
2025-04-21,75.58,75.67,73.51,74.42,2204359.0
2025-04-22,75.38,76.86,75.11,76.44,2468002.0
2025-04-23,79.06,79.7925,77.97,78.25,2369450.0
2025-04-24,78.53,80.44,78.4,80.36,2047112.0
2025-04-25,80.58,81.67,80.29,81.54,2489133.0
2025-04-28,81.67,81.92,80.37,81.44,1837564.0
2025-04-29,81.15,82.1289,81.0225,81.99,1628429.0
2025-04-30,80.56,82.26,79.75,82.0,2296902.0
2025-05-01,83.39,83.96,82.86,82.97,2068271.0
2025-05-02,84.0,84.83,83.76,84.47,2158695.0
2025-05-05,83.76,84.58,83.67,84.06,1884615.0
2025-05-06,83.01,83.88,82.8302,83.32,1259543.0
2025-05-07,83.43,83.94,82.53,83.58,1679166.0
2025-05-08,84.29,84.9371,83.55,84.2,2139918.0
2025-05-09,84.45,84.6499,83.68,84.05,1428398.0
2025-05-12,87.08,87.3,86.11,87.3,2212792.0
2025-05-13,87.64,89.1,87.485,88.79,3314685.0
2025-05-14,89.17,89.58,88.9,89.43,2635414.0
2025-05-15,89.03,89.82,88.78,89.46,2007501.0
2025-05-16,89.8,90.04,89.21,90.03,1617744.0
2025-05-19,88.74,90.155,88.74,90.05,1765954.0
2025-05-20,89.65,89.82,89.04,89.62,1750990.0
2025-05-21,88.91,90.0,87.99,88.25,2236261.0
2025-05-22,88.28,89.1365,88.12,88.52,1646902.0
2025-05-23,87.28,88.34,87.222,87.83,3179273.0
2025-05-27,88.96,89.955,88.78,89.89,1659104.0
2025-05-28,90.065,90.31,89.4301,89.56,1161175.0
2025-05-29,90.8,90.8,89.43,89.9,1394831.0
2025-05-30,89.68,89.99,88.59,89.69,3031701.0
2025-06-02,89.38,90.415,89.14,90.39,1926883.0
2025-06-03,90.5,91.2282,90.35,91.0,1974392.0
2025-06-04,91.15,91.36,90.8,91.18,2115315.0
2025-06-05,91.46,91.76,90.0905,90.49,2376768.0
2025-06-06,91.41,91.765,91.11,91.43,1352643.0
2025-06-09,91.54,91.675,91.19,91.48,7397239.0
2025-06-10,91.61,92.04,91.1,91.95,2899097.0
2025-06-11,92.24,92.49,91.465,91.79,2537319.0
2025-06-12,91.56,92.31,91.5,92.17,1530420.0
2025-06-13,91.08,91.81,90.75,91.01,3041133.0
2025-06-16,91.62,92.4885,91.62,92.13,3937387.0
2025-06-17,91.67,92.02,91.23,91.37,2340558.0
2025-06-18,91.55,92.03,91.1,91.27,2007229.0
2025-06-20,91.71,91.79,90.49,90.69,2026271.0
2025-06-23,90.645,91.76,90.21,91.68,2609144.0
2025-06-24,92.62,93.17,92.405,93.03,5861920.0
2025-06-25,93.42,93.6799,93.11,93.37,2071588.0
2025-06-26,93.69,94.3465,93.4699,94.24,2001734.0
2025-06-27,94.43,95.0,94.02,94.79,2152698.0
2025-06-30,95.37,95.53,94.94,95.32,2727330.0
2025-07-01,94.94,95.0201,93.908,94.33,2926722.0
2025-07-02,94.28,95.055,94.24,95.05,2290215.0
2025-07-03,95.5,96.14,95.463,96.07,1076648.0
2025-07-07,95.6,95.76,94.9046,95.35,2280523.0
2025-07-08,95.62,95.62,94.97,95.14,1960518.0
2025-07-09,95.605,96.16,95.57,96.0,1833456.0
2025-07-10,96.16,96.23,95.48,96.09,1420302.0
2025-07-11,95.67,96.13,95.495,95.84,1388486.0
2025-07-14,95.87,96.335,95.54,96.19,1405732.0
2025-07-15,97.02,97.07,96.25,96.25,1759929.0
2025-07-16,96.47,96.64,95.5702,96.53,2173833.0
2025-07-17,96.67,97.3199,96.585,97.22,1762837.0
2025-07-18,97.47,97.57,97.0,97.27,1533469.0
2025-07-21,97.47,97.95,97.42,97.56,1671692.0
2025-07-22,97.62,97.62,96.39,96.97,1425009.0
2025-07-23,97.41,97.885,97.07,97.88,1685801.0
2025-07-24,98.2,98.32,97.77,98.07,2165236.0
2025-07-25,98.24,98.76,98.18,98.56,1326288.0
2025-07-28,98.79,98.95,98.57,98.91,1648729.0
2025-07-29,99.18,99.35,98.3753,98.47,1461334.0
2025-07-30,98.67,99.1,98.12,98.75,2169613.0
2025-07-31,100.16,100.17,98.42,98.56,5165575.0
2025-08-01,97.31,97.4499,96.3,96.76,2825708.0
2025-08-04,97.52,98.635,97.52,98.6,2403714.0
2025-08-05,98.65,98.89,97.66,97.9,3670195.0
2025-08-06,97.99,99.07,97.9,99.01,1465781.0
2025-08-07,99.45,99.569,97.92,98.66,1630033.0
2025-08-08,98.89,99.48,98.8243,99.33,1782013.0
2025-08-11,99.32,99.7601,98.96,99.18,1803254.0
2025-08-12,99.62,100.305,99.1,100.29,1853427.0
2025-08-13,100.63,100.76,99.75,100.13,1980120.0
2025-08-14,99.83,100.502,99.78,100.26,1688317.0
2025-08-15,100.38,100.44,99.69,99.97,1857032.0
2025-08-18,99.82,100.125,99.6402,100.06,1448242.0
2025-08-19,100.04,100.04,98.62,98.82,1965199.0
2025-08-20,98.65,98.6767,97.06,98.38,2456402.0
2025-08-21,98.12,98.475,97.58,97.96,7018804.0
2025-08-22,98.1,99.792,97.92,99.54,2757717.0
2025-08-25,99.38,99.91,99.16,99.37,1624719.0
2025-08-26,99.35,99.99,99.14,99.94,1484560.0
2025-08-27,99.83,100.26,99.61,100.09,1440447.0
2025-08-28,100.12,100.78,99.81,100.62,2046382.0
2025-08-29,100.29,100.33,99.11,99.49,1989049.0
2025-09-02,97.92,98.66,97.52,98.63,3810154.0
2025-09-03,99.35,99.83,99.01,99.6,2349548.0
2025-09-04,99.8,100.57,99.505,100.53,1863855.0
2025-09-05,101.31,101.4,99.61,100.45,2598825.0
2025-09-08,100.9,101.34,100.89,100.97,1883348.0
2025-09-09,101.13,101.48,100.63,101.44,1536868.0
2025-09-10,102.55,102.93,102.05,102.41,2326752.0
2025-09-11,102.87,103.05,102.42,102.89,2655509.0
2025-09-12,102.95,103.29,102.77,103.04,1984106.0
2025-09-15,103.52,104.08,103.51,104.06,1875101.0
2025-09-16,104.15,104.155,103.6501,103.8,2250319.0
2025-09-17,103.69,103.82,102.41,103.28,3113427.0
